,,Which CNCF project(s) are you maintaining?,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, mentorships, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., Travis CI, Circle CI, GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF End User Tech Radar tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?"
,,Kubernetes,No,,5,the legal program needs more clarification; other projects do not like etcd; maintainers should probably have an onboarding program like what Amye does for new projects. every time a new maintainer is added they have a mandatory session or an ack on the PR into CNCF maintainers list,9,,9,6,we need a full time tech writer assigned to kubernetes and no other projects at all times,4,we have serious infra issues with spend and needing full time folks to help us,7,like the collaboration with the audit subproject in sig sec; the oss fuzz work though seemed uncoordinated with maintainers though,6,a lot of the community automation needs work but it needs folks to work on it; lots of cruft and folks flake out when they see it (understandable because it needs 40+ hours of work),9,,6,7,"security audits, fiscal sponsorship, neutral governance, focus on events and marketing; too many projects and emphasis on events though for custom programs and maintainer support",4,"company data is gathered from the individual who often forgets, doesn't want to, can't, etc.  new repos or archived etc need to be manually updated, some of our CI is homegrown which doesn't allow for api metrics from GitHub like reviews - I think some development on reviews in particular has happened but its not exact and engineers seem to want exact. seems to have dup data as well when counting things in multiple repos. doesn't read owners files.  overall, engineers don't seem to respect the tool because they see inaccuracies. I think if we were a project that used GitHub homegrown tools and a smaller project this could be easier but its large with a lot of cruft.",3,it's very valuable to end users so my answer would be 10 with that hat on. but not for the projects efforts.,"all of the above - we need to ensure that contributors and maintainers are given free tickets to kubecon and/or have travel support if employer can't, we also need to have a pgm help us by going to sig meetings to help them figure out how to create internship opportunities and not just send emails reminding them of dates (most of these folks don't know how, don't know what's value to an intern, need constant reminders, etc), more advertising about internship opportunities on networks that already have a diverse pipeline of talent vs lfx like outreachy and nonprofits that are centered on diversity efforts like women in linux, NSBE, and more; help out member companies with how they can support their diverse workforce into contributing more (example: many non male, non white engineers at member companies I've spoken to can't contribute upstream because their manager doesn't see the value for them, or they contribute but don't feel supported and don't get promotions)","new contributor workshops, advertising what projects need and why (example: etcd needs more maintainers, blast it on the regular on all channels), information on what it means to be a maintainer, how to write an impact statement for your promotion on the work that contributors do upstream, etc.","be transparent with the budget and include maintainers in the prioritization of their needs and the final budget or allow developer reps to share this information and collaborate on budget programs. training for maintainers. a legal fund. create programs around how member companies can hire, support, promote, and retain maintainers specifically. while ""all contributions matter"" is correct, the core of projects need the longest and most sustainable support. hire a community manager and doc writer for every graduated project. create an infra team inside of cncf to help build tooling and most importantly maintain cncf projects.","Amye, Jeff, and crew are amazing (stay forever!) but we need 10 more.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,9,,9,9,,9,,8,,8,,9,,10,10,,8,,8,,9,,Documentation revisions.,Webinars,Website options,
,,Pravega.io,"Yes, and my needs were generally met",,10,,10,,10,10,I met one of the docs guys at KubeCon and look forward to joining his office hours and collaborating!,10,"Would like to get in on CNCF-Fuzzing, and any integration and system testing infrastructure",10,,10,,10,,10,10,CNCF has allowed us to develop in neutral territory while being more project-centric in terms of how the project runs itself.,10,Annual metrics,10,Visibility,"mentorships, capstone projects",handouts for booths,extend more services to sandbox projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keylime,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,5,,8,,7,7,,8,,8,,6,,6,,8,8,,5,,6,,6,,None at this time,None at this time,Can't think of anything right now,
,,"containerd (CNCF Graduated), Lima (CNCF Sandbox)","Yes, and my needs were generally met",,7,,9,,8,7,,7,,7,,7,,7,,9,9,,4,It is disputed whether it is meaningful to measure the number of the commits. Some companies had attempted to inflate the number of the commits by flooding trivial pull requests.,5,,contributors,project booths,CI for non-Intel machines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,10,8,,10,,10,,8,,10,,10,10,,10,,5,,10,,You already do: Outreachy,n/a,n/a,
,,Pixie,"Yes, and my needs were generally met",,10,,10,,10,10,,6,,10,,10,,9,,10,10,,7,,9,,Attracting more maintainers and scholarships for maintainers to attend conferences.,Project booths and passes for conferences.,"Access to a slightly more varied set of CI, cloud services since project needs tend to be varied.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,9,8,,10,,10,,N/A,,10,,8,8,,7,,7,,7,,all good now with current support,"already helping with webinars, all good",N/A,
,,Kubernetes,Other (please specify),"More than ""Yes, but my needs were not generally met"" I feel like the CNCF attempts to understand project needs verge on disingenuous.",5,"I hear things said, and read things in the CNCF charter, about resources and programs available but they don't seem to match reality.",8,Time to response is reasonable. Utility of response less so.,5,8,,1,,9,,9,,N/A,,2,1,"CNCF, perhaps appropriately for a 501c6, feels primarily focused on fund raising and events. Benefits to a member project beyond getting onto a hype train are minimal and indirect.",3,"I refer to it a few times a year for high level trend confirmation. But I have a general anecdotal sense of the trend already, and the tool cannot help understand why the trend is happening which is more value to answer actionably.",1,"Diversity is great. But there are also too many projects with too much overlap, too much similarity, and insufficient activity. It is past time for consolidation and sunsetting, to better pool available resources.","Transparency report on monies spent, participant counts, and successful conversion counts (ie: individual active in project and/or hired into industry role with more than 25% of time dedicated to upstream work).","This is more of a statement to LF than CNCF, but we need ya'll to do less. Fewer new foundations. Less overlap (eg: OpenSSF, ISRG, ACT, SigStore, TAG security) of foundations, subprojects. Less of the separate / parallel conferences and conference tracks.",A cloud credits program. Legal consultation and indemnification / liability coverage for core committee members.,"Need to balance corporate (inactive) paid seats at governance levels with community active representation. A notable area of inactivity and under-delivery currently in the CNCF charter is: (d) Serve the community by making the technology accessible and reliable. i. The foundation seeks to offer up a fully integrated and qualified build of each of the constituent pieces, on a well-defined cadence across the reference architecture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Operator Framework Lifecycle Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,7,,10,,10,N/A,Haven't used these services.,10,,N/A,Haven't had or asked for a security audit.,N/A,"We do not use non-CI tooling, should look into this.",10,Great work on these reports.,9,10,Exposure of the project increases dramatically.,5,,8,,7,,Scholarships would be very cool.,I think CNCF provides quite a bit of assistance in this space already.,N/A,
,,"CRI-O, kubernetes","Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,,10,,10,,We will be happy to onboard contributors.,I think we are happy with what we have and will reach out if something comes to mind.,N/A,Thanks for awesome support!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distribution,,,,,Other (please specify),"The project was donated very recently, so we're still going through the initial steps.",7,,8,,8,7,,9,,9,,8,,6,We're still waiting for a new logo etc.,7,9,,8,,9,,8,,Maybe increasing visibility on the project (see next question) to foster the interest from the community.,We need a new logo and likely a web page.,None that I can think of.,
,,Keptn,"Yes, but my needs were not generally met",,8,,9,,4,4,,5,,6,We're dropped the ball on our own,3,LFX Tools need top be revived and pushed forward,6,,6,2,CNCF is too big and experiences growth issues. It's not a good time to onboard more projects,10,R.I.P DevStats. LFX Insights is not a replacement so far,7,,scholarships,generally all good. Some [promotion is always appreciated,Chat infrastructure or Slack Enterprise,"Thanks to the CNCF team and especially Amye for all the provided support. There're issues with the TOC velocity and with capacity of other TAGs, but it is a normal growth issue that will be eventually solved",,,,,,,,,,,,,,,,,,,,,,,,,,,Artifact Hub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,6,10,,10,,10,,10,,10,,10,6,"The CNCF staff does a terrific job. That being said, there is a certain amount of politics that goes with the vendors and global region of folks involved in the CNCF. If a projects maintainers are up for handling that I would not recommend the CNCF.",9,,3,The landscape is over crowded. It's hard for people to navigate it.,10,,Don't know,"We are already using project booths, etc as we have a chance to use them.",N/A,
,,Tremor,"Yes, and my needs were generally met",,10,Amye does amazing work connecting the right people and services!,10,,9,9,,9,,9,,9,,9,,9,9,Community is key to open source and programs like the LF mentorship program and interactions with other projects make each project stronger. The CNCF enables all of this for open source projects,7,It can be a little overwhelming to navigate but it has tons of valuable information,8,,We use tooling to audit docs and content for DEI improvements but it would be good to know which tools are useful - its possible there's a great tool out there we're not using that our project could benefit from because we don't know that tool. We use `alex` to capture bad words at the moment,As a project with a small core set of maintainers and a growing community of adopters and contributors for a non-commercial project marketing is something we are not good at. Simple things we can do better would be good to learn and trial for adoption!,It covers the services our project needs - and no doubt has services we are yet to know we need!,Keep doing what you do - and thank you for what you have done. You make our project better!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,8,,6,3,,3,,5,,3,,5,,6,7,,7,,7,,7,,Scolarships,Support projects which maintainers are non English native speakers with technical writers/reviewers for blog posts.,"More contact between the various maintainers, across different projects",
,,Helm,"Yes, and my needs were generally met",,10,,10,,8,9,,10,,10,,10,,10,,10,10,"Established IP practices, great community, top-notch conferences",10,"Use it to gauge how we’re doing on recruiting, who our all-stars are, and where our gaps are",3,I rarely reference it anymore because it is too big,More outreach to Africa?,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenKruise,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,4,,N/A,,5,N/A,,9,,N/A,,8,,3,,6,10,,10,,8,,5,,reach out for more maintainers globally,setup webinars globally,nope for now,
,,"Crossplane, Rook","Yes, and my needs were generally met",,8,,9,,5,9,,8,,9,,8,,7,,8,9,The CNCF is a very respectable organization with a lot of resources and support available for projects that are proactive enough to take advantage of them. Joining the CNCF absolutely accelerates the growth and maturity of an open source project in the cloud native space.,8,,7,,"The mentorship opportunities have been very helpful, but further help with attracting maintainers that make a longer term investment in the project would be very beneficial.","The Kubecon presence has been super helpful, e.g. the project pavilion booth, the maintainer track talks, etc. Love those!! I would also love to see more publicity, e.g. the CNCF promoting project content more broadly and more frequently.",Potentially outreach to member companies to help attract and support maintainers and contributors could be very helpful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tremor,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,N/A,,10,,10,,10,10,"The CNCF has been incredibly supportive and helpful, it makes life so much easier! It is absolutely great to help connect with other maintainers and projects that may share the same issue and challenges and share experiences",8,,6,,7,,It would be super helpful if the applicants for mentor-ships would be a bit more diverse,we're good,"Friday cakes, but I think that is asking for a bit much. Would be nice so!",
,,Prometheus,"Yes, and my needs were generally met",,10,,10,,8,7,,10,,10,,10,,9,,9,10,,8,,8,,It's unclear how CNCF could help but we have a problem here,N/A,N/A,,,,,,,,,,,Thanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,7,,7,,7,2,,7,,7,,10,,6,,7,7,,8,,1,,1,,I think it's being met pretty well for the projects I'm involved in.,n/a,Compute resources that aren't constantly questioned and asked to be reduced :),
,,KEDA,No,,10,,7,,5,2,,N/A,,5,,N/A,,N/A,,10,10,Takes away of the pains you don't want to think about while maintaining a project,7,,5,,N/A,"Blog posts & webinars, booth at KubeCon would help but we might be too small of a project for now. We could use some more help on the ""swag"" side so that people more easily share the word through stickers, shirts etc. I'd love to get to a model where new contributors can get a t-shirt and the maintainers get a package of swag to use/hand out instead of having to buy it themselves.","Azure cloud credits, tools such as Scarf to measure adoption better","We've started the process of security audit and a vendor was selected, but they only were able to start months later on. Example - We started initial email thread for audit in May, audit will only start end of November (!) Another piece of feedback is around documentation help where a backlog of items was requested but not many of them are getting picked up. Instead, more technical things are done every now and then and it's hard to get an ETA on when this would be closed. Started on Nov 2021 but still open - https://cncfservicedesk.atlassian.net/servicedesk/customer/portal/1/CNCFSD-1008 Same for getting a quick design for Credly badge :( - Started in June, still ongoing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serverless Workflow Specification,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,7,N/A,,10,,N/A,,10,,10,,10,10,"The foundation has attracted leaders and early adopters of the larger Cloud computing ecosystem and hosts remarkable expertise in the field, so the opportunity to leverage feedback and collaboration would be, I think, the main driver for seeking out the CNCF.",10,It documents and breaks down overall activity by companies (members).,10,Monitoring the landscape has become a pillar for me to stay on top of developments in the ecosystem.,9,"It gives hints to focus on integration points that is most valuable in the end user community for potential adoption and helps building a strategy. In reality, we're often driven by our immediate user's requirements.",-,"We're covered in terms of presentation opportunities, but sometimes phrasing and organization of content (website, presentation) could benefit from some professional feedback case-by-case.",-,you're doing great! I love being part of the community.
,,Carvel,Other (please specify),"Unsure, we are a pretty new project so we didn't have a lot of interactions yet",N/A,"Unsure, we are a pretty new project so we didn't have a lot of interactions yet",N/A,"Unsure, we are a pretty new project so we didn't have a lot of interactions yet",8,9,,10,,7,,7,,6,,6,6,"From what I heard I would recommend but since I didn't had first hand experience yet, cannot 100% vouch for it",6,I think in the future it could help us have a better understanding of the usage,10,Yes because it brings visibility to the tooling that we are developing,NA,In the future I think project booths and some time in conferences like kubecon or gitops related to be beneficial to spread the word about the project,Not sure,Since we are pretty new to the foundation I think what yll did until this point is ok. I am sure that in the future I might have some suggestions,,,,,,OpenTelemetry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,6,4,,6,"Travis disabled our CI, it was very painful to convert all repositories to GHActions, some flows are still broken",9,,6,,9,,9,10,,7,,2,,6,,.,.,.,
,,Thanos,"Yes, and my needs were generally met",,8,,8,,8,8,,7,,7,,8,,9,,7,7,,10,,8,,"more mentorships, scholarships","case studies from existing users, testimonies would be a nice addition",I can't think of any other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,N/A,,N/A,,N/A,,N/A,,10,,10,10,,10,,9,,1,,none,none,none,
,,Carvel,"Yes, and my needs were generally met",,10,,10,,9,N/A,e haven't really started on documentation things just yet,N/A,We haven't really started on ci things just yet,N/A,We haven't really started on security things just yet,N/A,We are still just onboarding to CNCF,N/A,We are still just onboarding to CNCF,10,10,"clear guidance, helpful staff and so many great resources.",5,"We are still just onboarding to CNCF, I haven't explored the devstats just yet!",10,,"Webinar or similar for tips on how to think about and introduce diversity to a small project, and why it's important. Right now we don't have any focus on this effort as a project.","project booths at conferences would be really helpful, we are a fast growing project and we want to be really involved in conferences",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serverless Workflow Specification,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,6,,9,,3,9,,6,,6,,6,,6,,9,10,CNCF is just the best place to host an open source project.,2,,2,,2,,help grow community,project booths are awesome,swag,keep being awesome!
,,Argo CD,No,,3,,N/A,,5,2,,4,,8,,8,,9,,8,9,"It's an awesome support system and ecosystem. I've given some low ratings above, but they're all well above the ""zero"" that we'd receive without CNCF.",10,"I used it today to help determine if any Argoproj ""members"" needed to be removed from the list due to inactivity. I also use to to describe the project's needs in terms of dev resources.",3,"It's nice to know it exists, but I rarely look at it.",Highlight the efforts of underrepresented contributors,Doing fine I think,Can't think of anything off-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porter,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,N/A,I don't think sandbox projects get help documentation and technical writing?,9,,N/A,We have not had an audit,7,,N/A,Sandbox projects don't get marketing help?,9,9,People trust the CNCF and generally like the values that they encourage (or require) projects to uphold.,8,,5,"It's essentially marketing and a way to link to our project and say ""we are legit with the CNCF"".",6,We don't really use it because we don't know how it could help us.,NA,I don't think sandbox projects get marketing?,NA,I guess I am confused about what services sandbox projects have access to. It seemed at the time I joined that we didn't some things (like marketing) but now I'm unsure about that. Maybe it's just that we don't get to submit a project talk at kubecon?
,,Knative,"Yes, and my needs were generally met",,10,,10,,9,7,"We are low on tech writers, could use from help.",10,,10,,10,,10,,10,10,,10,,10,This website is very very important to be able to get a view of all the projects being involved in modern cloud native app development,"Our diversity is low specially in women and LGTM, most of the contributors are white males",Could help assigning an ambasador to project manage a webinar,maybe a maintainer birds of feather at kubecon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Argo,"Yes, and my needs were generally met",,10,,10,,8,10,,10,,10,,10,,10,,10,10,"CNCF, as a vendor-neutral ground, will give the project a huge jump start to gain recognition and adoption.",9,,9,,N/A,N/A,"I feel some level of budgets that we can use to grow the community. For example, we can use that budget to sponsor some strong contributor to join the event physically.","I want to streamline the process more for the TOC side. The graduation process of projects has many areas to improve. Speaking for Argo, the community has some concerns regarding the ever-changing process and vague requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Argo,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,,10,,7,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kubernetes,No,,1,,1,,2,1,,1,,4,,1,,3,,1,3,"I think the CNCF has a lot of hard working and well intentioned staff, but the leadership of the foundation is clearly more focused on fundraising than it is being a good steward (financially or otherwise) for the projects it's supposed to be supporting.",5,,1,"Too complex, overwhelming, and doesn't show the value projects bring.",Provide more money into the scholarship fund,Scrap sponsored keynotes at KCCNC so that folks would be interested in going to the keynote stage,"Guaranteed financial backstop for things like project infrastructure, or a legal defence fund.","Listen to projects and maintainers more, as opposed to viewing them as the adversaries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,etcd,No,,1,,1,,1,5,,1,,1,,1,,1,,1,1,zero support,1,Why we would use it?,1,Why we would use it?,Anything,Anything,Onboarding of maintainers. How maintainers could learn about those services?,Make GBO meetings public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Porter,"Yes, and my needs were generally met",,6,,6,,5,6,,7,,7,,7,,6,,6,6,,6,,8,,mentorships,webinars,IDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rook,"Yes, and my needs were generally met",,8,,10,,10,7,,9,,10,,9,,9,,9,5,It can help if the project is in the cloud native space but for others it might not be as viable.,10,"Good insights into the projects ""health"" in regards to seeing which companies/ organizations contribute to the project",7,"It's a great ""overview"" with a lot of tools on it, even if all of the tools shown by default are ""valid"" to be there, it still feels pretty cluttered.",I don't know at the moment.,I think we are good on that right now.,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Volcano,"Yes, and my needs were generally met",,8,,9,,8,10,,4,ci nodes is not stable sometimes,10,,10,,8,,8,10,,10,,10,,mentorships,webinars,Invite star maintainer or star project to share their experience or best practice to help others to run project better.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Harbor,Other (please specify),it could be more I feel,4,,10,,5,9,,3,,3,,4,,3,,3,10,The Community is great!,8,,6,"too crowded, needs search by name",Help out with finding and encouraging new folks to join the project,To be able to order swag for events like KubeCon!,More affordable swag shop for maintainers so when we do meetups we can bring some stuff with us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,external-secrets,"Yes, and my needs were generally met",,9,,7,,8,10,,8,,8,,10,,10,,7,10,,10,,10,,not sure how CNCF could help here,maybe (limited) project booths for sandbox projects,"Cloud provider accounts (aws, gcp, azure) for integration testing purposes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,sealer dragonfly,"Yes, and my needs were generally met",,9,,8,,3,5,,5,,5,,4,,4,,6,9,,6,,6,,governance rule,webinars,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KubeDL,"Yes, and my needs were generally met",,8,,8,,7,8,,7,,8,,8,,8,,7,8,,8,,8,,none,kubecon presentation chance,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Karmada,"Yes, and my needs were generally met",,10,,10,,10,N/A,,10,,10,,10,,N/A,,10,10,,10,,4,,none for now. thanks.,none for now. thanks.,none for now. thanks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,distribution/distribution,"Yes, but my needs were not generally met",,2,Never used it and only recently found out about it.,N/A,Never used it,5,1,I think our project needs proper doc hosting and proper proof reading.,10,,10,,10,,N/A,,5,3,I dont think we're getting anything out of CNCF,6,,1,Our project is generally a niche commodity at this point so having it in the landscape makes no difference,We need more active maintainers,N/A,We need some docs hosting at the very least,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPIRE,"Yes, and my needs were generally met",,6,,8,,7,8,,9,,8,,8,,9,,8,9,"We are getting good responses from CNCF, and it works very well for us.",8,,9,this organization allow me to found things very fast,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rook,"Yes, and my needs were generally met",,8,,10,,10,N/A,,10,,10,,N/A,,10,,10,10,,10,"I'm sure it would be valuable, but haven't looked recently and the site isn't responding for me at the moment.",10,,We have a good diversity of maintainers and contributors,The support for Kubecon is great,Can't think of anything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KubeArmor,"Yes, and my needs were generally met",,10,,10,,10,8,The docs needs revamp and we have not been able to handle it. I was not aware of how CNCF could help here.,7,"We are mostly using GH actions with its inbuilt runners. However, we are not able to scale our CI needs for different env.",8,There has been no audit done as yet.,8,KubeArmor could benefit from such automation but we were not able to get it in place as yet.,6,Not sure what there reports are.,8,10,"CNCF opens up the doors for wide visibility. Because of CNCF we were able to enagage with the community, get projects handled through LFX and GSoC mentorships.",10,We very much use it and like it. Thanks,8,Not sure if it has helped as yet.,We would be very much willing to have maintainers from different spectrums. We are already part of mentorships programs and we love those.,"Any marketing efforts would be great. In general, the maintainer team is very weak at this and could use any help in any shape or form. Thanks",Enabling more visibility for the project in the community.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"CloudEvents, Serverless WG","Yes, and my needs were generally met",,10,,10,,6,10,,10,,10,,10,,10,,10,9,I worry about the CNCF becoming an org where one of its goals is self preservation. Meaning it becomes a bureaucracy that exists more to promote itself rather than simply as a home for CN tech to collaborate . For example recently someone high up made a comment to me about how a certain org structure is there as mechanism for career path promotion. That bothered me.,10,,7,,None,Perhaps be more proactive on meetups to help promote our tech,None,Question 7 should be optional or allow a n/an answer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
